id,text,target,stance,sarcasm,sentiment,datetime
1130,حكومة بلدي الكويت ... ضيعت فرصة قد لاتاتي مرة اخرى .. التحول الرقمي   والعمل عن بعد   والتعليم الالكتروني! URL,Digital Transformation,Favor,No,Positive,2020-06-15 17:55:14+00:00
1131,فخورة كوني عضوة في نادي تمكين المرأة بجامعتنا الالكترونية 💪🏼,Women empowerment,Favor,No,Positive,2021-04-09 16:05:12+00:00
1132, نعيد ونكرر التحول الإلكتروني راح يوفر ملايين لخزينه الدوله,Digital Transformation,Favor,No,Positive,2022-04-11 14:20:38+00:00
1133,  فعلا اتفق معك.  نقطع آلاف الكيلو مترات لأجل حضور جلسة  وببساطة موظف الأمن يقولك مؤجلة إلى إشعار آخر!!  أين التحول الالكتروني؟؟,Digital Transformation,Favor,No,Positive,2020-07-19 05:46:00+00:00
1134,المعذره!!!  تمكين المرأة لا يكمن في قمعها ووضعها في القالب الفكري الذي يرى بأنها مجرد جسد!! (النظره الشيئية)  انتبه لبرمجاتك فلعلها تحرّف المفاهيم حتى تحافظ على استمرار الدائره وتكرار النمط  هذا لا يسمى تمكين بل يسمى كبت واضطهاد!,Women empowerment,Favor,No,Negative,2021-04-11 14:49:11+00:00
1135,التحول الرقمي لعيادات المشورة الدوائية... مواكبة للتحول الرقمي للرعاية الصيدلية في مستشفيات وزارة الصحة... شكرا جزيلا لفريق العمل المتميز القائم على هذا التحول 🌹 URL,Digital Transformation,Favor,No,Neutral,2021-06-22 16:52:46+00:00
1136,رغم المعاناة الشديدة من #فيروس_كورونا ولكن لهذا الفيروس وجه جميل؛ هكذا فجأة أصبحت العديد من الخدمات الحكومية غير الممكنة ممكنة! المؤسسات الحكومية التي نجحت سابقاً في التحول الإلكتروني إستمرت وتطورت في تقديم خدماتها للجمهور بسلاسة. بينما غيرها من المؤسسات توقفت وتعطلت أغلب خدماتها,Digital Transformation,Favor,No,Positive,2020-04-09 19:00:54+00:00
1137,#لا_للتطعيم_الاجباري80 تطعيم كورونا مثل التطعيمات الأخرى في شهادة تطعيم كل مواطن . الامر بسيط . من يأخذ اللقاح تقل فرص الإصابة بإذن الله وإذا اصيب فكأنه انفلونزا عادية . والحمدلله على فضله,Covid Vaccine,Favor,No,Neutral,2021-08-01 09:48:07+00:00
1138, بالنسبة الدجال بيل قيتس يرفض تطعيم أبنائه ونفسه وزوجته ويجيزة على الغير 🔴  شوف اضرار غاز الكيميتريل نفس أعراض وهم كورونا المفتعل🔴  ملف تسويقي وتجاري جديد لدر الربح من خلاله والغرض الأكبر (( تمرير اللقاحات )) ونجحوا URL,Covid Vaccine,Against,No,Negative,2021-07-12 17:26:55+00:00
1139,سوف تنطلق اليوم الكثير من الفاعليات حول تمكين المرأة السعودية في جميع المجالات .  تحية وشكر لحكومتنا الرشيدة..🌹   #يوم_المراه_العالمي,Women empowerment,Favor,No,Positive,2021-03-08 06:12:55+00:00
1140, اللهم المزيد والمزيد من تمكين المرأه وحريتها💚,Women empowerment,Favor,No,Positive,2021-01-02 16:57:36+00:00
1141,#تطعيم_كورونا  انا مش هتطعم وقرار تطعيم الولاد في الجامعات اجباري علي جثتي 😡 موتوا مناعه الشباب وموتونا معاهم وحسبي الله ونعم الوكيل,Covid Vaccine,Against,No,Negative,2021-09-10 11:44:22+00:00
1142,  اختي اخذت فايزر و جتها الاعراض  عادي الاعراض تجي بعد اي تطعيم سواء كورونا او غيره,Covid Vaccine,Favor,No,Neutral,2021-03-14 13:09:36+00:00
1143, زمن تمكين المرأه صارو فولاذ لم يعودو قوارير الله يخلف على الرجال,Women empowerment,Favor,Yes,Negative,2022-05-09 16:59:08+00:00
1144, يذكر بأن الكليات التقنية العالمية تتبع التدريب التقني. وهي كليات حكومية تم إيقافها وتعليق مستقبل ( الطالبات ) اكثر من سنة ((حتى الان)).  #تمكين_المرأة !,Women empowerment,Favor,No,Positive,2021-03-07 10:03:39+00:00
1145,ما يستفاد من القصة ، تمكين المرأة ممكن يكون سبب بكاء الرجال بس فيه انقاذ حياة ،، ,Women empowerment,Favor,No,Positive,2021-03-08 19:22:13+00:00
1146,   القهر انه يرغمك تطعم اطفالك اللي توّهم متعافين وأخذو الفايروس واتعافو وأمورهم طيبه وبعدين يقولك هنطعم فوق ال١٨ فقط وبعدين يقول لا لا فوق ال١٢ وبعدين من يومين يقولو يجوز تطعيم الاطفال فوق ٥ سنوات يااما مايدخلوهم مدارسهم ولا اختب,Covid Vaccine,Against,No,Neutral,2021-12-04 12:47:17+00:00
1147,من يعتقد ان #تطعيم_كورونا مفهوم بالكامل عليه مراجعة التقارير الموثقة. نحن لسنا ضد #التطعيمات ولكننا ضد اخفاء الحقيقية اللتي تبين ان #تطعيم_كورونا يعتبر في طور التجربة حتي و ان قيل عكس ذلك. لذلك أنصح #بالتريث في قرار أخذ التطعيم لمن لا يحتاج وهم الفئة الغير مستهدفه. URL,Covid Vaccine,Against,No,Neutral,2021-04-16 19:22:46+00:00
1148,لله الحمد والمنه تم الانتهاء من تطعيم ( كوفيد ١٩ ) لقاح فايزر  ب #الدمام #الصالة_الخضراء ,Covid Vaccine,Favor,No,Positive,2021-04-19 06:30:58+00:00
1149,"""اتخذت المملكة العربية السعودية قفزات نوعية لتسريع #التحول_الرقمي وتبني أنظمة الاتصالات وتقنية المعلومات وتفعيل استخداماتها للوصول إلى مجتمع معلوماتي واقتصاد رقمي  إلى جانب تحقيق معدلات عليا من الرفاهية للمواطن والمقيم وتسهيل أمور حياتهم المعيشية."" URL",Digital Transformation,Favor,No,Positive,2020-12-26 16:00:00+00:00
1150,#رؤية_2030_واقع_يتحقق  خلال خمس اعوام السعودية تسابق الزمن وتقفز واقعيا لتحقيق رؤية 2030 ومن ابرزها محاربة الفساد واجتثاث التطرف من جذوره.  توطين الصناعة العسكرية و ضخ المليارات للاستثمار في الترفيه داخل السعودية واخيراً وليس اخراً تمكين المراة في جميع المجالات  ,Women empowerment,Favor,No,Positive,2021-04-25 19:46:59+00:00
1151,الناس اللي للحين مااخدو تطعيم كورونا ..لو سمحتو خلصونا عاد ترى نبي نسافر ونعيش وننبسط خلصووووووونا,Covid Vaccine,Favor,No,Positive,2021-04-20 01:04:14+00:00
1152,خطيب المسجد الحرام يشدد بضرورة أخذ تطعيم ضد كورونا وتثمين دور الصحة ونجاح العلاج في القضاء على هذا الوباء. #كورونا ,Covid Vaccine,Favor,No,Neutral,2021-01-15 19:44:24+00:00
1153, نتمنى من رئيس الحكومة  الاستعانة في تجربة الامير محمد بن سلمان في التحول الالكتروني واصلاح بيئة العمل وتقييم ورفع مستوى القياديين  تجربة رائعة,Digital Transformation,Favor,No,Positive,2021-09-02 11:44:20+00:00
1154,مرحبًا بكم في مملكة تمكين المرأة! 💜 #جمعية_قطوف_للخدمات_الاجتماعية ,Women empowerment,Favor,No,Positive,2021-02-01 18:00:00+00:00
1155, اصلا في وظائف راح تنتهي مع التحوّل الالكتروني   ولا يعني ذلك الاستغناء عن هذه الموارد البشرية  بل تحويلهم لوظائف أخرى  البلد تتوسّع والحاجات تتزايد في كل القطاعات,Digital Transformation,Favor,No,Positive,2021-06-04 09:59:49+00:00
1156,من باب التحول الرقمي  ودي احول رقمي من stc ل zain,Digital Transformation,Favor,No,Neutral,2019-01-01 06:22:09+00:00
1157,  وين تمكين المرأة وش هالكلام,Women empowerment,Favor,No,Neutral,2021-01-26 17:46:22+00:00
1158,ال ٦ بال ٢٠١٨ صاروا ٨ بال٢٠٢٢...  تقدّم خجول ولكن الآتي اعظم!  العيون عليكن وعلى إنجازاتكن اللي جايي.  كلّنا ثقة فيكن وبجدارتكن! ... #مؤسسة_ديان #توعية_مدنية #إنماء_مستدام #انتخابات2022 #لبنان #بيروت #انتخابات٢٠٢٢ #المرأة #المرأة_في_السياسة #تمكين_المرأة URL,Women empowerment,Favor,No,Positive,2022-05-19 11:41:09+00:00
1159,رئيس مجلس الأمة مرزوق الغانم أثناء تكريمه للمشاركين في مؤتمر #تمكين_المرأة_والأسرة. ,Women empowerment,Favor,No,Neutral,2021-03-08 14:06:29+00:00
1160,المسلسل التركي اللي بديت اشوفه بعد انقطاع طويل عن المسلسلات التركيه بس وربي اني انتظر الثلاثاء بفارغ الصبر عشانه .. احب تمكين المرأه اللي بالمسلسل واحب القصه وكل شي 😭😭😭😭 واحب باتوغا هففف جايب راسي URL,Women empowerment,Favor,No,Positive,2022-04-07 00:04:10+00:00
1161,وكالة شئون البلديات بـ #أمانة_الشرقية  تفعل اصدار والغاء الشهادات الصحية الكترونياً لـ #بلدية_محافظة_النعيرية عبر منصة #بلدي  بهدف تخفيف عناء الوقت والجهد للمستفيدين  ولتسهيل إجراءات سير المعاملات الى التحول الإلكتروني. URL,Digital Transformation,Favor,No,Neutral,2022-04-14 11:04:34+00:00
1162,     انا مو موظفه و لا طالبه وخذيته عن قناعه ولعلمك زوجي جته كورونا ومو ماخذ تطعيم وبغى يموت وانا معه بنفس البيت و بنفس الغرفه وحامل ومطعمه والحمدلله ما صابني منه ولاشي انتي براحتك منتي مجبوره تطعمي,Covid Vaccine,Favor,No,Neutral,2021-12-10 22:36:38+00:00
1163, كانت محاولات  دخولي الى موقع الأمانه  من اجل الحصول على الرقم الإلكتروني   انا احزن  على فشلنا في التحول الرقمي بالرغم من بدأ العمل به منذ العام ٢٠٠١,Digital Transformation,Against,No,Negative,2022-03-01 17:11:10+00:00
